"listing_id","id","date","reviewer_id","reviewer_name","comments","review_scores_rating"
16015374,152329501,"2017-05-15",14813930,"Valerie","The host canceled this reservation 3 days before arrival. This is an automated posting.",5
16019660,124693999,"2017-01-02",52353074,"Gaurav","It's an old and ok place to stay. The host is AWESOME.. And he will do anything to accommodate your request. All beds are air beds..but I requested a normal bed as I got back pain after one night. He did get one for me. So 5 stars for that. He does come and open the door as guest don't get a key. He provides water, toiletries and towels. Noise is an issue. Walls are thin and you will bother others if you watch a movie. Basically be careful while watching movies or doing things . Location and price is good for New York. With low advertised prices my total was ~$80 per night, which is good for NYC I guess.",3
16039662,222040110,"2017-12-28",117368796,"Julie","I booked this Airbnb for my parents, who were visiting me here in New York (I live here) for a full week over Christmas. Here's what they  had to say about their stay:

We just spent a lovely week at the airbnb of John & Siri in the Bay Ridge area of Brooklyn, NY. It is located on a quiet, beautiful, tree-lined street in a row of brownstones. The apartment is on the ground level of the brownstone making it very accessible for people who may have a problem with stairs as we do. The apartment is lovely, clean and spacious with a large living room, eating area, bathroom, kitchen and bedroom.  The owners were very kind and thoughtful to leave us a nice bottle of wine, chocolates, coffee, milk, bread, butter and eggs as a starter and let us use any of their condiments we needed. With the use of Uber, we found it very easy to get around Brooklyn and to the city. The subway was only a block or two away also. Also nearby are all the shops we needed within walking distance. 

Thank you so much for allowing us to stay in your home for a week. We enjoyed it very much and hope to use it again in the future.",5
16041386,143184890,"2017-04-10",91985065,"Seungho","Anna has a great hospitality. She provided us whatever we need immediately.",5
16047963,206953123,"2017-10-27",37789549,"Zoe","We couldn't have asked for a better Air Bnb for our first 10 days in New York. Jocelyn and Adam we super friendly, kind and helpful hosts who gave us loads of recommendations and made us feel right at home. The room was beautiful with loads of light, comfy sitting area and great amenities too! Would highly recommend to stay with Jocelyn and Adam.",5
16048422,124767405,"2017-01-02",92266162,"Gadir","Louise's place is really nice and she was very helpful during the entire stay. It's a 5 minutes walk from the Subway which takes you to about anywhere in NYC in 20-40 minutes.",5
16054230,124763191,"2017-01-02",97015313,"Melissa","Very accommodating and helpful. Highly recommend. Street was dark at night and there wasn't a door bell/buzzer but I can live with that. Couldn't have asked for a better host. Felt awful that I could have cleaned up better.",5
16056428,123976746,"2016-12-31",65993939,"Tina","Chloe is an awesome host! She is super nice and helpful! She gave us bunches of tourist sites and told us where to get cheap ticket for broadway show. Basically, she is a superwoman! She knows everything. We chatted quite a lot. She always know how to make people feel comfortable! About the room: it is pretty neat! It locates at the neighborhood of black and Caribbean people. It only takes you less than 12-15 to get to the subway. Anyway, Chloe makes everything look better:)",5
16065442,124334810,"2017-01-01",80264597,"Yobel","Location was perfect. Small walk to Time Square. Plenty of restaurants and bars. Clean, cozy, modern feel. Jennifer was very flexible with our schedule. We will definitely consider booking again on our next trip to NYC.",5
16065618,124754312,"2017-01-02",48985282,"Ping","Very good location, right next to Time Square, Michelle is such a good host, rooms are clean and spacious.",5
16068067,124721136,"2017-01-02",8125404,"Manami","Marina was always contact me if I need something and questions, she was very nice. She make me feel like her friend!",4
16081566,123938597,"2016-12-31",107188815,"Aarshiya","Undine hosted us marvelously well. Ours was a last minute booking. For the quote we got, the place was as indicated on AirBnB, breakfast arrangements were made and the space was private and very clean.",4
16087249,117333480,"2016-12-06",21749277,"Reva","To anyone it may concern, Chayla's place was beautiful, clean, spacious, modern, fresh and in a perfect lively and walkable area to all the best attractions of NYC.  Best of all Chayla was the perfect balance of professional and personal, and beyond accommodating to make our stay in NYC perfect.  She went above and beyond for us, hearing that we had previously had a bad experience with an AirBNB which was misleading and threatened to ruin our Mom's 60th birthday experience, especially being her first time in NYC.  Thank you to Chayla and the lovely staff @ The Wyndham.  We would not hesitate to recommend her to others and her place!",5
16088523,124765669,"2017-01-02",11412072,"Qing","It is A really pleasant trip,the room is clean and is big enough for our five people,I really appreciate!",5
16097244,117015603,"2016-12-04",20225355,"James","The host, Sam was traveling in Europe but she still communicated very smoothly and made sure that her roommates let me in. My overall experience was excellent. I would definitely stay again.",5
16098020,120322658,"2016-12-09",64453478,"Karli","This was the perfect space to rent for my friends/family coming into town. It's in a great location and close to Rockefeller center with many subway lines. There was some time share discussion on check in but they really left you alone. Overall very clean and great spot!",5
16099666,120718378,"2016-12-11",16751404,"Ricardo","Great place and location!",4
16100032,120718596,"2016-12-11",106697421,"Eddie","The place was very centric!! It was very easy to check in, and the staff at Wyndham were very friendly and helpful, I highly recommend this place, I know I will come back again to this spot!!!",5
16113842,156688281,"2017-05-31",41979113,"Samuel","Really enjoyed my stay here, nice location on a quiet street. Greenpoint was really cool and the room is nice.",5
16122223,154252460,"2017-05-23",106975016,"Jonathan","Paolo's room is even nicer in person than in the pictures.  Gorgeous view, tons of sun, and very elegantly furnished.  Paolo was exceedingly accommodating, even going so far as to leave hand written notes with his favorite spots for me to check out around the city.  The place is super conveniently located right next to the 1 on 86th, which makes getting anywhere a breeze.  The only thing I'd warn others about is there is some noise pollution, it is the city after all.  I wear ear plugs so it wasn't a big deal for me, but if you're used to perfectly quiet nights in the country it will be something to adjust to.  Anyway, would recommend! Thanks again Paolo!",5
16122379,123514597,"2016-12-29",53779284,"Suvendu","Overall stay was ok. Apartment size is good enough to for 4 people.",4
16122684,145513220,"2017-04-18",25093513,"Kate","exellent accomodation,Alex is responding promtly and is very nice. The location is very convinient for visiting Manhattan. Loved the place and will come back",5
16130748,124296561,"2017-01-01",72586153,"Carley","Senya's place has a great location and was very tidy. We faced some real communication issues, and the bathroom ran out of toilet paper. I would guess that the confusion we faced was a one time occurrence, but the stay definitely wasn't worth the price we paid.",2
16131672,123493200,"2016-12-29",100508020,"Leslie","The apartment is located in a safe, family friendly neighborhood, with three grocery stores close by. Christina's apartment is beautiful- well appointed,  immaculate, incredibly spacious  and comfortable.  We highly recommend it!",5
16132935,125996730,"2017-01-08",22129362,"Grace","The apartment is located on the fifth floor of a warehouse; no elevator. Lots of graffiti on the walls up the stairwell, which kind of add character to the building. The place itself is artsy with a run-down feel, but has basically everything you need. The lighting in the bedroom is kind of dim. Brian was really accommodating of my friend and I sharing the room for the month, and even added a mattress to the room for us. He was gone for most of my stay there, so we actually had the apartment to ourselves most of the time. He has a black cat that is very sweet but looks sickly - apparently, she has a condition that just makes her sneeze a lot and is not to be too concerned about. The immediate neighborhood is a bit dead, but the place is walking distance to the subway.",3
16133127,178084235,"2017-08-04",1597042,"Garrett W.","These were no house keys when I showed up, other than that, things were good.",3
16133815,116436999,"2016-11-30",99904517,"Fer","Un piso genial, tranquilo pero cerca de tiendas y el metro a 5 minutos. 10/10",5
16134745,202717385,"2017-10-12",48086,"Abigail","This is great place in a fabulous location - we are Brooklyn locals and we were staying at the loft while our home in Oarj Slope was being renovated---with our 4 cats!!! Ramsey was a kind and responsive host, and he responded instantly whenever we reached out. 
The neighborhood is FULL of great places to eat ( Meadowsweet, Diner, Loosie's Cafe, Marlowe & 'Sons, a wonderful Italian place Barano are all within a block or two) as well as great markets , juice and burger joints and  bars, places to dance and see live music...a few blocks away is the river and the Ferry and a few blocks in the other direction is the JMZ subway . A great base for exploring all that Brooklyn and New York City have to offer!",5
16141887,125220315,"2017-01-04",61985892,"Kristina","Danielle was a wonderful host. Super kind and welcoming. (Upon our arrival, she had a bottle of Moscato for my husband and I to enjoy for his first visit to NYC.) Her home was quaint, quiet (even though you are super close to the above ground subway train - its literally a 3 min walk), and lovely. She has everything you could need to prepare something, although we rarely used the kitchen... there was WAY too much amazing food for me to be cooking, and Danielle also has a list of her fav restaurants and take out food in the area. This came in handy on our late and exhausting arrival to NYC. The place is PERFECT for a couple looking to getaway. The shower/ bathroom is amazing!! And she even offered bathroom necessities, such as soap, bubble bath, etc. Also, if you were to leave anything at home, you are (again) a 3 min walk from a Rite Aid, a beauty supply, and a REALLY good coffee shop (I wish I could remember the name!)





The home IS Danielle's home, but she was kind enough to clear everything away, so that my husband and I could use her storage areas. Literally, the ONLY thing I would make a comment about is the bed. It is definitely a firm mattress. If you own a firm mattress, that will not be a problem, but for me being that we sleep on a pillowtop, it took a bit of adjusting. However, I would DEFINITELY recommend Danielle's place a 100%! I hope she continues to host! Everyone she experience her loveliness and her little Bushwick Retreat.",4
16143229,189400064,"2017-09-01",40647421,"Ali","Great location!!! Great host!!!!!!",5
16144586,121362485,"2016-12-16",4782623,"Vaughn","My girlfriend and I had a lovely stay at Amara's place. Amara and her housemates were super friendly and helpful and the house was clean and well equipped. Close to the 3 subway line and in the middle of a lively and multicultural area. The place has so much class and artsy charm that the cat drinks water out of a martini glass. Will definitely look to stay here again if we find ourselves in New York in the future. Thanks Amara!",5
16145655,124329330,"2017-01-01",32833694,"Arnaldo","Our stay at Lynne's was very pleasant. The place was neat and comfortable. It was easy to get around. Also, Lynne was very kind. Overall, it was a lovely experience.",5
16145967,189090191,"2017-08-31",140839520,"Boris","The place is great, roommates are nice people and it's a fast commute down to midtown",5
16157387,131241544,"2017-02-11",23105846,"David","First and foremost, Maxime is a terrific host. He was attentive, helpful, and totally focused on making our stay into a wonderful experience. The location is also superb in many ways; it's right next to both the subway and within walking distance of a terrific set of restaurants (mainly soul food). On the other hand, the apartment is also near a hospital - and so the main downside to its location is that the neighborhood is a bit noisy, even for Manhattan. Our stay was a bit unusual in that we used the apartment for BOTH lodging and work. So during the day, we used the main showroom (that's pictured in his profile) for a strategic planning meeting, and it proved to be a terrific and creative space for us - which was a huge bonus.",4
16158171,125026107,"2017-01-03",36530125,"Liya","We had a wonderful time staying at Ella's place for the New Year's eve. Ella is very friendly and easygoing. Check-in and check-out was easy and smooth. The room is a bit old, but cozy, well-decorated and artistic. Sometimes we heard load noises upstairs, but probably it's because of the New Year celebrations. The neighborhood is safe, lively and very close to metro. We loved the Bagel Pub a lot, and it's a great place to grab a cup of coffee and fresh bagels for breakfast. Overall, I definitely recommend staying at Ella's place.",5
16159901,123738350,"2016-12-30",73433205,"Giovani","Unfortunately we had a terrible experience with this rental. We rent a large room for up to 4 people. We were in 3 and there were not enough beds for everyone. We tried to contact Chaila, but we only got contacts after a long time. We were tired from a long drive, and in NYC it's not easy to find somewhere else. When we got in touch with her, she had the urge to offer us a discount and at that discount we bought an inflatable mattress. THE PHOTOS DO NOT CONDIT WITH THE OFFERED SITE! THEY ARE FALSE. Absurd. After a long time she got a room in the same building, however who was going to be my wife, my 12 year old daughter and me. We had to sleep apart.
Regarding the place itself the WIFI was awful. The other items were good and new. The location is good too.",1
16162621,120735140,"2016-12-11",8493490,"Arp","Just left my FANTASTIC stay at Russell's 2 bedroom apartment in Williamsburg. Location was RIGHT ABOVE the L stop at Lorimer Street. Let me say that this alone made my trip so much easier. I was in Manhattan in midtown Manhattan 10 minutes from the time I got out the door. You literally take the stairs up from the subway and the door to the apartment building is right there!!!

The location is simply amazing, so many places to eat and grab drinks just within 2 blocks of the apartment. This is the really ""happening"" area of Williamsburg.

Apartment is long which I like since I was with another couple, made sharing the unit very easy! Everything was very clean, updated, and to my expectations. The apartment was large relative to many others I've stayed in the area. Bedrooms were massive and really didn't feel cramped up at all.

Metrobutler was our contact and the service was exceptional. They sent me a welcome email that covered everything, greeted us at the apartment, answered all my questions, and I had a contact the entire time to tend to any concerns.

Can't wait to come back!!!",5
16165498,124328729,"2017-01-01",102752625,"Felix","I've spent 4 Nights at Sebastians place. Access to the apartment was very easy and we found everything as expected. Sebastian was easy to communicate with also he made our stay as comfortable as possible. If I travel to NY again, I would like to be his guest again, too.",5
16171595,120075774,"2016-12-07",17507981,"Feng-Yen","1st class service. Courteous, friendly, clean, above and beyond the best.",5
16175538,121701762,"2016-12-18",70064338,"Mariana","I had a great time staying at Leah's place, she communicated very well with me and made sure I was okay throughout my entire stay. Her place is cozy, very modern, close to restaurants and nightlife and fairly close to the subway. Would definitely stay there again!",4
16178388,159767859,"2017-06-11",90869611,"Mary Anne","Great place and location - hope to be back soon!",5
16178999,124366024,"2017-01-01",55726424,"HoWai","Marie is a super nice person, very helpful, i have accident in my plan cause my arrived time delay to midnight but Marie had me sorted and made me a smooth check in. the apartment is clean and comfy, very close to subway station and park, my wife and i spent a morning walking through neighborhood and across the Brooklyn bridge, just a wonderful experience.highly recommend!",5
16179502,124763938,"2017-01-02",99786684,"Chikako","We had a wonderful stay at Mady's room! The location and her place was good - clean and comfortable.",5
16190823,121367576,"2016-12-16",105632897,"Alexandre",".",5
16201959,240372586,"2018-03-04",16963849,"Chad","Very much enjoyed staying here. An affordable option and convenient location that we were easily able to hop on the subway to the city if we wanted.",5
16201980,173559123,"2017-07-23",140994909,"Emma","Nice and clean, located in a good area. Just be aware that there is a dog there if you have any allergies.",3
16202083,124297299,"2017-01-01",104402348,"Marie","Had a fantastic stay in Brooklyn! All communication with Sandra was great, didn't get to meet her in person but met with Brendan her housemate and he was a superb host and gave us great tips on how to get around and things to see! Would be more than happy to stay there again!",5
16206794,125203865,"2017-01-04",29526218,"Alex","Great experience. I had my cousin visit the city, and this place is amazing. The location is premium, supermarket downstairs, steps away from the train station. The room is spacious with all the furniture ready. Samer is a great host who's very helpful and friendly. Overall a great experience.",5
16208177,124327350,"2017-01-01",18597165,"Wesley","Janes place is good. The kitchen, bathroom and bedroom were all very well furnished. It was a cozy experience and a great new years eve location, there are a lot of bars in the area too.",5
16212477,120459747,"2016-12-10",11213257,"Crystal","Good place to stay at",4
16217520,124298428,"2017-01-01",5881984,"Siobhan","Beautiful apartment in a lively area. Siria was incredibly helpful and let us check out much later on New Year's Day. Great value, would stay there again!",5
16219994,224602879,"2018-01-03",158320451,"Zzanne","Good place for short stays. The hosts were easy to work with.",4
16220797,224206699,"2018-01-02",145735126,"Amanda","Place awesome, Hyemi is so nice, location is wonderful! Everything is ok and my travel was wonderful.",4
16226427,121699336,"2016-12-18",21738567,"Meg","Adam's place is clean and located only steps from the G train. Communication with Adam was easy, and he was nice enough to meet me outside to help with my bags. The apartment is well equipped, large, clean, and  is located in a great area of Brooklyn.",5
16236157,124336196,"2017-01-01",106331270,"Sheng","the room is clean and comfort, Ming is considerate and nice!",4
16236939,124725935,"2017-01-02",34466352,"Pierre","Location in an up and coming area which is great. The apartment matches the pictures well. All in all a good stay which I can recommend.",4
16237773,124331945,"2017-01-01",41873747,"Damien","Stayed with a friend during Christmas and New Years, unfortunately did not get to meet Nicole who was out of town but she was still very responsive with communication. Check in went smoothly with her cousin helping to hand over the keys. The space was great for 2 with plenty of room in a very artsy studio setup. I loved the book collection! The location was nice and quiet but not too far from public transport and Grand Central Park. We had a blast and would recommend any respectful guest to stay in this quite unique and beautiful apartment!",5
16238268,124294772,"2017-01-01",7398396,"Elizabeth","Great locale if you want to enjoy  NYC but want a respite from the hoopla that is Manhattan. Well appointed, pretty, clean and comfortable, this place is a perfect home away from home. In a residential neighbourhood but within a couple of blocks from great food and transportation. We expected to spend most of our days in Manhattan but ended up spending time in Williamsburg because we found it so charming and fun. Daniela was a great host. Regrettably, we did not meet her in person, but everything was arranged perfectly & she was always available via phone. Would love to stay here again. Side note: it has the most beautiful, large tub to soak in after a long day walking :-)",5
16243274,194771565,"2017-09-17",11118558,"Satomi","Patrick's place was good.
Location is perfect.
His roomies are kind and friendly.
But I don't know why I couldn't join the wifi...
But mostly perfect place!
Thank you for everything!",5
16243274,220991640,"2017-12-24",731565,"Robyn","The host canceled this reservation 2 days before arrival. This is an automated posting.",5
16243676,157801593,"2017-06-04",26392597,"Will","Communication with Romina was very smooth. She responded well to our queries.

Location was absolutely on spot - metro station down the building, 2 blocks away to Flat Iron Building, wine shop and grocery around the area.

Apartment is wonderful. Situated at 16th floor, thus you have a New York skyline of the neighbourhood. The feeling of walking around the cracking parquet floor may be annoying to others but for us, it added a little charm to the place.

Terrace - a plus. Amazing to have used it.

Would recommend Romina to other airbnb users.
",5
16243823,122211680,"2016-12-21",886742,"Nicole","The host canceled this reservation 4 days before arrival. This is an automated posting.",5
16243823,122905024,"2016-12-26",2027194,"Tim","Dania and Erin were easy to work with.
They have a nice place.  Great location.
Top floor patio in building is an extra bonus, great views.",5
16244096,153719418,"2017-05-21",2504829,"Tabitha","Jamie is the best! He let us check in early and was my hero...he carried my HEAVY suitcase up the stairs even after I begged him not to. He actually took the majority of our stuff upstairs (my daughter's suitcase was heavy too)...we had a lot of stuff. The picture does not do the room (Website hidden by Airbnb) doesn't show how large the room is. There was plenty of storage and he has a small refrigerator in the room along with a huge bean bag and a chaise lounge. And that TV! The house has two bathrooms, so there were no problems getting ready for work. The guys in the house are great and were extremely welcoming. I actually hated to leave. I was hoping his job would need him to move and I could just keep the room. The neighborhood is perfectly safe and everyone was friendly. Fifth Avenue has everything you'll ever need including a bus stop and Fourth Avenue has the rest..including the subway. Restaurants, Rite Aid, Duane Reade, banks, grocery stores, and shopping (clothing, shoes, beauty supplies) on Fifth Ave...laundry, delis and grocery stores are on fourth. I highly recommend  staying at Jamie's place.",5
16255688,124716163,"2017-01-02",108852099,"Micah","Great time starting here. It was my first time using AirBnB. I was traveling with a group of 4 and we had a nice time staying here. It was a nice private room with a locking door. When we got there Undine met us and gave us keys to the house and the room we were staying in. She let us use anything in the kitchen and provided a wifi password.",5
16257439,170461105,"2017-07-15",91286984,"Jens-Ole","Nice, small apartment, located at the East River. We stayed with three person and it had the ideal size. 
We had a very friendly communication with Vulkan and everything was as expected.
You`ll get there easily by Sub (green 4,5,6) and 5min walk.
If you`d like to go downtown, next to the building, there is a stop of the east river ferry.
I absolutely recommend this Manhattan-Studio.
",5
16257439,188045989,"2017-08-28",1293315,"Carmen & Julian","The host canceled this reservation 26 days before arrival. This is an automated posting.",5
16259045,125225595,"2017-01-04",79215340,"Nicole","Perfect location (3-minute walk to subway station, and to Central Park). Professional kitchen. Leah is very nice and kind. In all a super cozy and lovely apartment in Manhattan :)",5
16259629,124745219,"2017-01-02",28871155,"Karen","Perfect location for being in the city! Comfortable bed & clean room. Walkable to nearby shops & restaurants. Smooth check in & check out process. Thanks Denise!",5
16269161,124733392,"2017-01-02",37946094,"Lourdes","The shower wasn't working had to go to a different floor to shower. The bathtub had hairs in it. The fridge and microwave were dirty and the bed was broken.
No towels were provided and on the last day the heater was shut down. 
NOT a nice neighborhood. 
Not the same as the pictures .
For the quality of the room NOT worth the price.",2
16274520,124329554,"2017-01-01",4359880,"Michael","Very good Location of the flat. Nice neighbourhood. 
Very good communication with Vincent. Organisation was great!",5
16276759,125742530,"2017-01-07",19825898,"Andrew","Never got a chance in person but I am glad everything worked out!",5
16277569,124723365,"2017-01-02",107206584,"Jake","The room was exactly as pictured and very tidy. The apartment itself is very clean, warm and situated in a good neighbourhood close to the metro, making transport anywhere easy.





Pia provided all the info I needed for my stay and was extremely friendly and prompt when I contacted her.





It was a pleasure staying here - I would highly recommend to anyone!",5
16300123,123943249,"2016-12-31",58368849,"Joyce","Great location, near subways and in Central Chelsea. Comfortable and quiet yet close to many fun things like the highline and Chelsea Market. I was even able to walk to Traders and stock up for our time in NYC. Miri was great with communication and was able to give some helpful hints around the neighborhood. We traveled with our family of 4 - 9year and 12 years. Everyone was very comfortable in her place. An added bonus was that it is a 2  bedroom apartment versus a studio where our children would have had to share a blow up bed.",5
16307623,227006308,"2018-01-13",78154817,"Fernando","excellent place, clean, comfortable, David very good person.",5
16309329,124768122,"2017-01-02",76571629,"Amy","This place is in a fantastic location, and perfect for weekend getaways! I stayed for NYE 2017 and it was all I needed. After being in 'the city that never sleeps', It's nice to be able to go back to a quiet environment to rest up for the next big day! 
",5
16309856,124278303,"2017-01-01",21798508,"Josh","Very cozy place and easy to get to. Armando was very helpful with public transportation and was very quick with communication. Would definitely recommend!",5
16310046,125000867,"2017-01-03",58352579,"Ayeesha","Angelo was very accommodating with my arrival. He stayed in constant communication while I was travelling and there. He's apartment is comfortable and warm with everything you may need. There are local shops and a 24hr convenient shop on the corner that has all the essentials and more. As stated in the description there is a laundromat across the street that I found very useful. Overall I would say that if you want easy access to Manhattan (literally 20 mins on the L Train) but want to relax in a peaceful neighbourhood this is the place for you. There is also a lovely private patio that I'm sure is lovely during the summer months but I enjoyed it in the winter too. I would happily stay here again!",5
16310817,123077897,"2016-12-27",81972288,"Wen","Nice location and cozy apartment",5
16310817,138624637,"2017-03-20",39550529,"Juan","Comfy and well located apartment, I enjoyed my stay, the only thing to improve would be the cleaning, but good place overall.",5
16322927,152270490,"2017-05-15",13640907,"Scott","Great stay. Apartment exactly as described and Kate and Franck are very nice hosts!",5
16325781,187185116,"2017-08-26",16871133,"Karol","The host canceled this reservation 20 days before arrival. This is an automated posting.",5
16331736,126781899,"2017-01-14",50856346,"Alex","I really enjoyed my stay at Miryam and Eduardo's place! The location worked great for me, being just a quick walk to the 1 line subway, with an awesome 24/7 grocer a few blocks away. There was tons of space in the apartment, for a great value. Everything was clean and in good working order, and because I had a two week stay, I really felt that I was living like a local. I would definitely consider coming back to stay again! :)",5
16332242,124770729,"2017-01-02",57107608,"Mohammad Mahdi","Audrey was an awesome host for us. she is very kind and flexible. we stayed at her house during our Christmas and new year trip. she was very responsive to the messages and questions we had. she was also making sure we have good time in the city. She was perfect.





Thank you.",4
16333659,127464994,"2017-01-18",54205246,"Lucas","Cool",5
16333659,159575030,"2017-06-11",131806562,"Monte","The host canceled this reservation 7 days before arrival. This is an automated posting.",5
16336687,187727035,"2017-08-27",57502664,"Omar","Great host! The apartment was much bigger than it looks in pictures. It is in a prime location, close to many trains, bars, and restaurants. Carlos was very helpful and was easily accessible to answer questions.",5
16336860,124281997,"2017-01-01",3756836,"Matt","Had a wonderful time. Great location, would not hesitate to stay there again.",5
16338454,124347296,"2017-01-01",64659395,"Weston","Great stay at Dana's!  Super nice apartment with lots of space!  Really cool authentic neighborhood with good restaurants and really close to the subway. Dana was great to work with and was super easy to communicate with. Would highly recommend dana's apartment.",5
16349644,216589479,"2017-12-04",85782620,"Marzia","Great location, conveniently located 3 mins walking from 2 different metro stations.

Quiet , clean and spacious bedroom with a comfy couch and a toilet right next to the door .

Rapid response from Leo, we just had problems checking in but everything ended up well.
They're very nice people.

Overall, me and my friends 100% recommend this place!",5
16352907,124728266,"2017-01-02",42242919,"Yuji","There is really good location. Sarah is nice host. She was told me many information before I arrive her (Website hidden by Airbnb) you so much!",5
16353465,124722906,"2017-01-02",22680125,"Alexis","One of the worst Airbnb experience that I did have. I was very disappointed because of : the apartment was messy, there was a lot of dust everywhere, we find a dead mouse in the kitchen, even the toilet seat was not clean. Everything was quite rustic.
I burned myself against a heating myself against the heating pipe in the bathroom, seems to be common apparently in NYC but James didn't warn me, so now I have to deal with a mark on my shoulder for my whole life.
On top of that, the landlord wanted to kick us from the apartment for no reason, apparently we were making noise and we didn't turn off the light of the entry stair, thas was a lie and he just told us that he will throw our luggages out if there was another problem, saying that he doesn't care about the Airbnb situation. 

The only advantage of this Airbnb is that is closed to te metro subway to get to New York and that we can park the car. There is also a lot of commodities near the apartment, you have all the sunny side area with restaurants market etc.

I would advise to others Airbnb that this is only for adventurers, maybe for 2 days and that is going to be expensive and you cannot expect something amazing. 
I will not book again if I could.",2
16353473,124284207,"2017-01-01",50256460,"Grayer","The room was perfect - cosy, spacious and clean, and the apartment's really nice too. The hosts Brian and Max were really nice and helpful during my stay with them. Location was great too with the L line close by. Definitely recommending this!",5
16354659,125381928,"2017-01-05",101068126,"Gabriel","Very cosy and private apartment with great location (literally 2 mins walk away from the 1 Ave station). Great place for food, drinks and travel convenience as well. Host was very accommodating, nice, clear & efficient in conveying his messages. Appreciated that he also checked on how things were going midway through my stay and for leaving behind a welcome message and homekeeping items. Enjoyed the stay and would recommend this for travellers who'd like a great location and somewhere quieter in East Village.",4
16363743,137821752,"2017-03-17",5323789,"Tiffany","Great place to stay. I will definitely be back!",5
16367064,123745063,"2016-12-30",72273186,"Hyun Gyun","It is good place",5
16367694,222825287,"2017-12-30",163730153,"Cindy","Where do I begin? My best friend and I booked this Airbnb a few days before arriving in NYC for NYE. Though the reservation was confirmed and money withdrawn from my account, there was absolutely NO communication with the host. I messaged her a few days before my arrival and even the morning of without receiving any response. I then arrived in NYC close to 7:30 PM and knocked on the host's door three times. NO response. I contacted Airbnb twice that day and even their specialists were unable to reach her. Did I mention it was 13 degrees Fahrenheit outside and the winds were gusting terribly? Since there was no way of rebooking an affordable Airbnb immediately, I ended up spending two hours working with Airbnb to book a hotel for that evening and an Airbnb for the remainder of my stay. The only redeeming factor about this booking was their neighbors. They let us sit in their warm living room for two hours because we almost got frostbite and needed a place to charge our phones to call Airbnb. While there, these neighbors informed us that 1) this host spent all of that day moving out and that 2) she and the other person whom she lives with were very likely running a brothel out of their apartment. Do yourselves a favor and do not make a reservation with her!",1
16368296,125205117,"2017-01-04",107229386,"Andrea","Ottima temperatura in casa. Camera molto ampia.",5
16368470,124274610,"2017-01-01",63776337,"Todd","Eric and Jillian's apt is literally steps from the 2/3 line at Wall Street. We had no problem getting the apt keys from the doorman with ID (this is a problem sometimes w airbnbs). The apt is fairly simple but has everything you'd need for a stay in the city. The best part is that Eric was very friendly and answered all my silly questions very promptly. I'd recommend them to anyone wanting to stay downtown.",5
16368470,151966751,"2017-05-14",34255784,"Rui","The host canceled this reservation 82 days before arrival. This is an automated posting.",5
16369514,124359274,"2017-01-01",25884420,"Agustin","Dana was very responsive and reached out at various points to make sure everything was ok. The location is simply perfect. One block away from Bleecker St. Fully recommend for a visit to NYC.",5
16374819,123604119,"2016-12-30",75981000,"Winne","A lot of personal stuff",3
16380113,219470155,"2017-12-17",22456140,"Ariel","Location was perfect,
Close to the city but also close to so many nice restaurants and bars in Williamsburg. Apartment is clean and cute and has everything you need. Will definitely be staying again!",5
16385859,125997304,"2017-01-08",55714513,"Michael","Communication with the host was great. Even being away on vacation he got a friend to help arrange our stay for the weekend. The apartment is even better once seen in person. Cozy compact place for two. Location might be a little secluded from the city but it wasn't a problem to travel given the Metro was at almost every corner.",5
16389354,124735539,"2017-01-02",25276031,"Kennedy","Great check in/out logistics and nice views from apartment and rooftop!",5
16392564,125988272,"2017-01-08",46419941,"Cody","Arantxa's apartment was in a fantastic location right on 9th ave very close to Times Square and Central Park. The apartment was just as advertised and in great condition for our stay. There were multiple subway stations and restaurants nearby that are great to check out. Highly recommend!",5
16394824,124712387,"2017-01-02",54151125,"Ziyang","Nice place with Good location",5
16394824,125253058,"2017-01-04",34745583,"Julia","The host canceled this reservation 22 days before arrival. This is an automated posting.",5
16396370,124744497,"2017-01-02",28573097,"Dawnn","Grace is a fantastic host! Her her home was more than enough. Very clean, smelled lovely, area has a 24-hr grocery store nearby and quiet neighborhood. She was easy to communicate with and would definitely recommend her place!",5
16396640,124779063,"2017-01-02",107556356,"Orhan K","This was a superb experience. Great location. Great hosts.",5
16404289,123975628,"2016-12-31",3301227,"Carlos","Short walk to subway lines B and D.  Good supermarket nearby. Also walking distance to Levain Bakery (well known for their cookies, at this location there are no line ups unlike the Amsterdam location).  Easy to find street parking. On a quiet residential street.  Jeff's home was very comfortable, spacious and clean for our family of 5.  Did not meet Jeff but very easy communication with him and his son was at the house to welcome us.  Thank you for the chocolates - a nice welcoming gift.",5
16404289,175776497,"2017-07-29",143044347,"Christine","The host canceled this reservation 146 days before arrival. This is an automated posting.",5
16406492,124714172,"2017-01-02",41073561,"Xiayimiao","Altho we didn't get the chance to meet Berna, her sister is super nice and extremely helpful! The room is nice clean and cute and the location is great too!! The only small problem is their wifi seems not to be working during our stay but other than that everything is great :)",5
16406492,139924480,"2017-03-26",31740562,"Rory","The host canceled this reservation 7 days before arrival. This is an automated posting.",5
16412250,124325324,"2017-01-01",36237461,"Cintia","Everything was great for the stay in Brooklyn. The area was quiet and cozy. The apartment was super close to the subway, about 5 minutes and Starbucks right by it too! The only thing to mention is that the apartment is on the 4th floor and the building doesn't have an elevator. If you don't mind the climb up, this is a perfect place to stay!",5
